,username,tweet_content,n_favorites,timestamp,mentions
297,GeraldineMPF,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:15:53 +0000 2022,['realmadrid']
298,Fansder73593789,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:15:45 +0000 2022,['realmadrid']
299,jpuvh,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:15:42 +0000 2022,['realmadrid']
300,blakpadlock,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:15:39 +0000 2022,['realmadrid']
301,Fansder73593789,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:15:20 +0000 2022,['realmadrid']
302,RoseParamore7,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:15:18 +0000 2022,"['realmadrid', 'MarceloM12']"
303,flori__lege,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:15:14 +0000 2022,['realmadrid']
304,th3kidfrmth3six,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:15:10 +0000 2022,['realmadrid']
305,DaniB7anconero,"RT @realmadrid: 👇 ¿Predicciones para el partido de hoy, #RMFans? 👇 https://t.co/h5N6oymYpQ",0,Sat Apr 30 23:14:57 +0000 2022,['realmadrid']
306,MisaelManecas,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:14:50 +0000 2022,['realmadrid']
307,RoseParamore7,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:14:46 +0000 2022,['realmadrid']
308,Gabromer1990,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:14:45 +0000 2022,['realmadrid']
309,tr0pki,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:14:31 +0000 2022,['realmadrid']
310,EsMrRobot,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:14:30 +0000 2022,"['realmadrid', 'MarceloM12']"
311,Braydji91,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:14:11 +0000 2022,['realmadrid']
312,Migue_mar07,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:14:08 +0000 2022,['realmadrid']
313,ManuelAlfredo,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:42 +0000 2022,['realmadrid']
314,madridista_ktk,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:38 +0000 2022,['realmadrid']
315,nawal_2110,RT @realmadridarab: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/49fxNX0v5u,0,Sat Apr 30 23:13:33 +0000 2022,['realmadridarab']
316,glow_sanchez,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:12 +0000 2022,['realmadrid']
317,DaniB7anconero,"RT @realmadrid: 😍 ¡@RafaelNadal os manda un mensaje, #RMFans! https://t.co/YIFumYakPj",0,Sat Apr 30 23:13:12 +0000 2022,"['realmadrid', 'RafaelNadal']"
318,betoneto72,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:10 +0000 2022,['realmadrid']
319,jahuqr,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:09 +0000 2022,['realmadrid']
320,Jorgitoerc,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:13:09 +0000 2022,['realmadrid']
321,armansil44,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:06 +0000 2022,['realmadrid']
322,iamsweilem,"RT @realmadrid: 😍 ¡@RafaelNadal os manda un mensaje, #RMFans! https://t.co/YIFumYakPj",0,Sat Apr 30 23:13:03 +0000 2022,"['realmadrid', 'RafaelNadal']"
323,kikeegr12,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:01 +0000 2022,['realmadrid']
324,CastrojrNuno,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:13:00 +0000 2022,['realmadrid']
325,pipeb1997,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:59 +0000 2022,['realmadrid']
326,AcevedoZetha7,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:57 +0000 2022,['realmadrid']
327,AnthonyPerez90,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:57 +0000 2022,['realmadrid']
328,AbidoFirane,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:55 +0000 2022,['realmadrid']
329,YamidNTorres,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:37 +0000 2022,['realmadrid']
330,Sir_cbb,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:28 +0000 2022,['realmadrid']
331,laniniia,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:20 +0000 2022,['realmadrid']
332,JeSuisRobert316,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:12:06 +0000 2022,['realmadrid']
333,BossmanGwap,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:05 +0000 2022,['realmadrid']
334,ElMuro_Real,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:12:05 +0000 2022,['realmadrid']
335,lettertoelise7,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:12:04 +0000 2022,['realmadrid']
336,433Aero,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:11:56 +0000 2022,['realmadrid']
337,30_Feernando,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:53 +0000 2022,['realmadrid']
338,OulmiSamire,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:50 +0000 2022,['realmadrid']
339,Hernan25410220,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:49 +0000 2022,['realmadrid']
340,El_Tounechy,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:41 +0000 2022,['realmadrid']
341,faresalismail,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:40 +0000 2022,['realmadrid']
342,433Aero,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:30 +0000 2022,['realmadrid']
343,TriiMundial,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:28 +0000 2022,['realmadrid']
344,gustavo_casstro,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:25 +0000 2022,['realmadrid']
345,JeSuisRobert316,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:11:23 +0000 2022,"['realmadrid', 'MarceloM12']"
346,lettertoelise7,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:11:11 +0000 2022,['realmadrid']
347,RM_CRiS07,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:07 +0000 2022,['realmadrid']
348,manterolantonio,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:11:03 +0000 2022,['realmadrid']
349,Elsa04760254,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:10:39 +0000 2022,['realmadrid']
350,alvenispirela,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:10:36 +0000 2022,['realmadrid']
351,Juanjogc28,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:10:28 +0000 2022,['realmadrid']
352,BakebaSylla,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:10:25 +0000 2022,['realmadrid']
353,z_1rx,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:10:24 +0000 2022,['realmadrid']
354,marvinposas,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:10:24 +0000 2022,['realmadrid']
355,lettertoelise7,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:10:21 +0000 2022,['realmadrid']
356,MedianoSantiago,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:10:16 +0000 2022,['realmadrid']
357,BrayanVen20,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:10:15 +0000 2022,['realmadrid']
358,alexanderjos4,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:10:06 +0000 2022,['realmadrid']
359,pedros52,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:58 +0000 2022,['realmadrid']
360,MarioRMCF_,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:09:55 +0000 2022,['realmadrid']
361,Nightnashee,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:55 +0000 2022,['realmadrid']
362,LaLi_Costa,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:53 +0000 2022,['realmadrid']
363,nxymarjrr,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:09:51 +0000 2022,['realmadrid']
364,dahmanealprinc3,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:51 +0000 2022,['realmadrid']
365,lr_mendoza,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:51 +0000 2022,['realmadrid']
366,futboltota,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:09:44 +0000 2022,"['realmadrid', 'MarceloM12']"
367,z_1rx,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:09:36 +0000 2022,"['realmadrid', 'MarceloM12']"
368,PapAfrika,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:30 +0000 2022,['realmadrid']
369,mwrcoreuz,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:26 +0000 2022,['realmadrid']
370,alberto_lopezt,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:11 +0000 2022,['realmadrid']
371,WeEZZY__LiL,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:09:02 +0000 2022,['realmadrid']
372,MarioRMCF_,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:08:55 +0000 2022,['realmadrid']
373,AlejoKiuhan,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:08:51 +0000 2022,['realmadrid']
374,DaniB7anconero,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:08:45 +0000 2022,['realmadrid']
375,MarioRMCF_,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:08:31 +0000 2022,['realmadrid']
376,NLouiz,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:08:21 +0000 2022,['realmadrid']
377,OldPrague,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:08:19 +0000 2022,['realmadrid']
378,rashaalam,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:08:14 +0000 2022,['realmadrid']
379,Eugeneisweird,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:08:11 +0000 2022,['realmadrid']
380,z_1rx,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:08:06 +0000 2022,['realmadrid']
381,amprokaka1,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:08:05 +0000 2022,['realmadrid']
382,Kyon23_,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:08:03 +0000 2022,['realmadrid']
383,BoshraIbrahim7,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:08:02 +0000 2022,['realmadrid']
384,VicentElmarques,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:08:00 +0000 2022,['realmadrid']
385,PatriciaGal7,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:07:58 +0000 2022,['realmadrid']
386,AbdoulKilian,RT @realmadridfra: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/gJ82uqWRjP,0,Sat Apr 30 23:07:55 +0000 2022,['realmadridfra']
387,Abdou_lad,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:07:50 +0000 2022,['realmadrid']
388,frikkie_zoo,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:07:47 +0000 2022,['realmadrid']
389,LavandeyraK,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:07:28 +0000 2022,['realmadrid']
390,Fariankingin,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:07:16 +0000 2022,['realmadrid']
391,CarlosEMedinaS,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:07:07 +0000 2022,['realmadrid']
392,bb_a2030,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:07:05 +0000 2022,['realmadrid']
393,luanzilenciou,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:07:05 +0000 2022,['realmadrid']
394,Murtaza9248,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:57 +0000 2022,['realmadrid']
395,VamosRafaCat,"RT @realmadrid: 😍 ¡@RafaelNadal os manda un mensaje, #RMFans! https://t.co/YIFumYakPj",0,Sat Apr 30 23:06:50 +0000 2022,"['realmadrid', 'RafaelNadal']"
396,lachicajeong,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:31 +0000 2022,['realmadrid']
397,z_1rx,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:06:28 +0000 2022,['realmadrid']
398,madridapollo,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:24 +0000 2022,['realmadrid']
399,HManciaux,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:21 +0000 2022,['realmadrid']
400,LaNoeBruji,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:17 +0000 2022,['realmadrid']
401,Jorggito11,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:17 +0000 2022,['realmadrid']
402,Eddyrace1,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:11 +0000 2022,['realmadrid']
403,amprokaka1,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:06:07 +0000 2022,['realmadrid']
404,c1MmgUGIpHonrc8,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:54 +0000 2022,['realmadrid']
405,fvassalo30,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:40 +0000 2022,['realmadrid']
406,N10Guzman,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:05:37 +0000 2022,['realmadrid']
407,Mrmurtada1414,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:37 +0000 2022,['realmadrid']
408,josh_olaxz7,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:33 +0000 2022,['realmadrid']
409,DJARON10,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:05:31 +0000 2022,['realmadrid']
410,luanzilenciou,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:05:27 +0000 2022,"['realmadrid', 'MarceloM12']"
411,_JuanManuel4,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:09 +0000 2022,['realmadrid']
412,_Monica_nb,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:07 +0000 2022,['realmadrid']
413,rezowana_ana,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:05:05 +0000 2022,['realmadrid']
414,1927ivanovic,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:03 +0000 2022,['realmadrid']
415,z_1rx,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:05:02 +0000 2022,['realmadrid']
416,rae95x97,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:04:54 +0000 2022,['realmadrid']
417,NoOne_RMCF,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:04:50 +0000 2022,['realmadrid']
418,johnexx45,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:04:46 +0000 2022,['realmadrid']
419,lituma_fer,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:04:39 +0000 2022,['realmadrid']
420,AlejoKiuhan,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:04:35 +0000 2022,['realmadrid']
421,Manu_flrs__,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:04:35 +0000 2022,['realmadrid']
422,yuayi_JR,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:04:19 +0000 2022,['realmadrid']
423,luanzilenciou,"RT @realmadrid: 🔍 ¿Me podéis decir qué pone en el autobús, #RMFans? Que no lo leo bien...
#CAMPEON35 https://t.co/v1Xpu1DD8N",0,Sat Apr 30 23:04:16 +0000 2022,['realmadrid']
424,DaniB7anconero,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:04:02 +0000 2022,"['realmadrid', 'MarceloM12']"
425,asmaaramzy,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:04:02 +0000 2022,['realmadrid']
426,amar_brikel,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:03:41 +0000 2022,['realmadrid']
427,andy_noonoo,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:03:30 +0000 2022,['realmadrid']
428,dnncrf,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 23:03:28 +0000 2022,['realmadrid']
429,rmxnayely,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:03:23 +0000 2022,['realmadrid']
430,quintanamarck2,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 23:03:23 +0000 2022,"['realmadrid', 'MarceloM12']"
431,Ahmedkaddou,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:03:23 +0000 2022,['realmadrid']
432,R33MILLO,"RT @realmadrid: 💜 ¡Este título es para vosotros, #RMFANS! 💜
#CAMPEON35 https://t.co/BCN6m7zqUQ",0,Sat Apr 30 23:03:13 +0000 2022,['realmadrid']
433,Etzi2891,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 23:03:01 +0000 2022,['realmadrid']
