,username,tweet_content,n_favorites,timestamp,mentions
1253,EspacioPerico8,"¿No habían muchos entendidos diciendo que Yangel debería de quedarse una temporada más? Madrr mía, vaya 2 cagadas,… https://t.co/FxALWIFtme",5,Sat Apr 30 15:16:02 +0000 2022,[]
1254,Pereferpe,"RT @eletaniasgabino: Jugando al trote cochinero, sin profundidad y con fragilidad defensiva, un lustro de estos saldrá bien, ya lo verás!
#…",0,Sat Apr 30 15:15:55 +0000 2022,['eletaniasgabino']
1255,yocantera,"Un segundo jugador de las características de keidi Bare es un fichaje que se pedía, y creo que con razón. Cuando no… https://t.co/4KFLNTaqgW",0,Sat Apr 30 15:15:55 +0000 2022,[]
1256,EGaropo,"VM entrena y motiva como un teletubbie, el resto lo ponen los jugadores...
#rcde",0,Sat Apr 30 15:15:54 +0000 2022,[]
1257,bib_valles,"El Madrid te juega al 20%, por lo que medio dominas, ello hace q nuestros jugadores se flipen creyendose cracks por… https://t.co/qpumGfVip8",1,Sat Apr 30 15:15:43 +0000 2022,[]
1258,eletaniasgabino,"Jo, que ganas de fútbol tengo hoy...
#rcde https://t.co/jJ26f2J33l",5,Sat Apr 30 15:15:42 +0000 2022,[]
1259,DavidReyes85_,"@Souvlaki23 @MaCollell Lo llevo diciendo hace meses, nos tiramos rajando de RDT porque cobra mucho y claro, no pres… https://t.co/YW5OpWT8fM",4,Sat Apr 30 15:15:39 +0000 2022,"['Souvlaki23', 'MaCollell']"
1260,Faramir770,Lamentable primera parte del #rcde. Un equipo sin intensidad como este Madrid nos ha podido meter 4. Podemos tener… https://t.co/F2noo9GT2y,1,Sat Apr 30 15:15:37 +0000 2022,[]
1261,Canito_rcde,"- Falta de intensidad/tensión, nula presión (flotación mejor dicho) y preocupante falta de punch en metros finales… https://t.co/0BGDleXvcr",13,Sat Apr 30 15:15:33 +0000 2022,[]
1262,21toni21,"Los 🐷 de Movistar entrevistando a Rafa Nadal en el descanso y preguntándole si está disfrutando del título.
#RCDE",3,Sat Apr 30 15:15:27 +0000 2022,[]
1263,rcdeperico81,"Con cada partido que veo esta temporada del @RCDEspanyol, me voy quedando con menos jugadores para el año que viene #rcde",50,Sat Apr 30 15:15:25 +0000 2022,['RCDEspanyol']
1264,peric65,RT @diexpo: Vicente Moreno 14 puntos de 108 como visitante en primera división. Por favor @RCDEspanyol sacad a semejante inútil de nuestro…,0,Sat Apr 30 15:15:19 +0000 2022,"['diexpo', 'RCDEspanyol']"
1265,alcalaino83,"Ah, ¿pero estaba jugando el equipo? #rcde https://t.co/AsW8i7LVjg",0,Sat Apr 30 15:15:06 +0000 2022,[]
1266,NeoDaVe,Menos intensidad y se echan a dormir. Terrible 😥 #RCDE https://t.co/7tHpMEYxZl,1,Sat Apr 30 15:14:36 +0000 2022,[]
1267,pericocritico,"@nacho_rcde Y después piden respeto, respeto siempre, pero de ahí a estar de acuerdo con el bochorno q nos hacen pasar, damos pena #rcde",2,Sat Apr 30 15:14:11 +0000 2022,['nacho_rcde']
1268,lagradaonline,"⚪️🔵 DESCANSO | Difícil puntuar así (2-0)

❌ El Real Madrid ha encarrilado la victoria antes del descanso en la visi… https://t.co/MmT14eXJvJ",0,Sat Apr 30 15:14:11 +0000 2022,[]
1269,DavidReyes85_,"El equipo suplente del #realmadrid, andando, nos ha envíado al descanso con 2 a 0.
Yo pronostiqué un 3 a 0 en total… https://t.co/UFAcJjn6tT",2,Sat Apr 30 15:14:10 +0000 2022,[]
1270,Alex_Lpz05,Que pereza da ver ya al Espanyol… #rcde,1,Sat Apr 30 15:13:54 +0000 2022,[]
1271,thurnadu,RT @danimonti77: No se hizo limpia y aún seguimos con el 80% de los bastardos que nos bajaron a segunda con el peor registro de la historia…,0,Sat Apr 30 15:13:21 +0000 2022,['danimonti77']
1272,josercde,"Entiendo que tanto pasotismo es porque les invitan luego a la celebración. Vergonzoso.
#rcde",8,Sat Apr 30 15:13:18 +0000 2022,[]
1273,SantiDomGa,Codazo clarísimo de Mariano. Recuerdo a Osvaldo expulsado por lo mismo. Hoy los comentaristas disculpan la agresión… https://t.co/P6Whb7mJxX,0,Sat Apr 30 15:13:12 +0000 2022,[]
1274,DavidReyes85_,Ojalá tener la ilusión y esperanza de todos los pericos que pensaban que ibamos a empatar hoy. #rcde,0,Sat Apr 30 15:13:08 +0000 2022,[]
1275,oscarriutort,El triple de faltas 6 a 2. No tienen sangre #RCDE https://t.co/BPsvDURoIf,1,Sat Apr 30 15:12:59 +0000 2022,[]
1276,Frandlh21,"Estoy infiltrado, sacadme de aquí #RCDE https://t.co/5V6cwyv2Wk",2,Sat Apr 30 15:12:42 +0000 2022,[]
1277,javifv1993,RT @danimonti77: No se hizo limpia y aún seguimos con el 80% de los bastardos que nos bajaron a segunda con el peor registro de la historia…,0,Sat Apr 30 15:12:32 +0000 2022,['danimonti77']
1278,JOSEPCARMONAPER,RT @diexpo: Vicente Moreno 14 puntos de 108 como visitante en primera división. Por favor @RCDEspanyol sacad a semejante inútil de nuestro…,0,Sat Apr 30 15:12:32 +0000 2022,"['diexpo', 'RCDEspanyol']"
1279,JMR_en_el_SXXI,"RT @futbolycine: Antes de un Real Madrid-Espanyol, siempre hay que estar con el abuelo #RafaMarañon #RCDE https://t.co/Tk9Hjp45wZ",0,Sat Apr 30 15:12:30 +0000 2022,['futbolycine']
1280,DavidReyes85_,"Como? Que Yangel es un paquetazo del cual ya os avisé hace 5 meses, ok... #rcde",38,Sat Apr 30 15:12:22 +0000 2022,[]
1281,MariaAn12265145,"RT @hectorfarcia: El año que viene, si sigue Vicente Moreno, va a ser igual que este 

Gracias por los servicios prestados pero tanto entre…",0,Sat Apr 30 15:12:19 +0000 2022,['hectorfarcia']
1282,isaaaac_21,"RT @Futbolyrcde: Pone a Melendo por fin, el triste de Vicente, me da igual como salga, yo ya soy feliz. #RCDE",0,Sat Apr 30 15:12:10 +0000 2022,['Futbolyrcde']
1283,Singlot2,@nacho_rcde Quedan 12 puntos…¿seguro que estamos salvados? #rcde,2,Sat Apr 30 15:12:07 +0000 2022,['nacho_rcde']
1284,blangab,Que el Madrid haya cometido más faltas que nosotros es una pena #rcde,1,Sat Apr 30 15:11:57 +0000 2022,[]
1285,CamaradaFredson,El Madrid con el Castilla nos mea... Fuera de casa somos un equipo de segunda #rcde,6,Sat Apr 30 15:11:56 +0000 2022,[]
1286,elsenyordelpuro,"@dcardil @RCDEspanyol El segundo es falta, el penalti lo es…(eso sí, los de Moreno son una rémora…la sombra de un o… https://t.co/JVVUN69ZHj",0,Sat Apr 30 15:11:51 +0000 2022,"['dcardil', 'RCDEspanyol']"
1287,alexllp9,Somos un cachondeo de equipo. Que se acabe ya la temporada por dios #rcde,0,Sat Apr 30 15:11:40 +0000 2022,[]
1288,noticiasEPB,Buen partido del equipo con el balón pero la poca contundencia en las 2 áreas por parte del Espanyol decanta el par… https://t.co/1KqMwSCoIj,1,Sat Apr 30 15:11:35 +0000 2022,[]
1289,aquipericos,En está 1r parte se ha visto claramente que este equipo es mediocre a más no poder y que ahora mismo no lo salva ni Rambo #RCDE,0,Sat Apr 30 15:11:34 +0000 2022,[]
1290,bielch05,Es que vendrán los culés diciendo que le hemos regalado laliga al Madrid y aún les tendré que dar la razón! #rcde e… https://t.co/nWqZubpbKV,1,Sat Apr 30 15:11:29 +0000 2022,[]
1291,mrodriguez1976,"No tenemos deuda, ni plan, ni proyecto, ni cantera, ni nada de nada... No tenemos alma. Nos estáis matando la ilusión. #rcde",3,Sat Apr 30 15:11:24 +0000 2022,[]
1292,Brian_n11,"Sin intensidad, sin rebeldía y sin ilusión. Qué tristeza transmite este Espanyol #rcde",46,Sat Apr 30 15:11:11 +0000 2022,[]
1293,Javi85785358,Habría que empezar a plantearse la refundación del club. Ahora mismo somos un solar que va de cabeza a segunda otra… https://t.co/dYqkpv3H6X,1,Sat Apr 30 15:10:59 +0000 2022,[]
1294,MaCollell,"RT @eletaniasgabino: Jugando al trote cochinero, sin profundidad y con fragilidad defensiva, un lustro de estos saldrá bien, ya lo verás!
#…",0,Sat Apr 30 15:10:49 +0000 2022,['eletaniasgabino']
1295,kitradio,DIRECTO ➡️ Descanso en el Bernabéu donde el @RCDEspanyol pierde ante el @realmadrid tras dos nuevos errores en defe… https://t.co/vNC9kmFVjO,0,Sat Apr 30 15:10:35 +0000 2022,"['RCDEspanyol', 'realmadrid']"
1296,TzsToni,Nos esta ganando un equipo que no tiene ni ganas de jugar #rcde,4,Sat Apr 30 15:10:32 +0000 2022,[]
1297,oscarriutort,"Los suplentes del Madrid, paseando, con la Liga en el bolsillo y pensando en la vuelta de Champions hacen más falta… https://t.co/NN7snwP4c9",9,Sat Apr 30 15:10:27 +0000 2022,[]
1298,Daninu79,"#rcde ellos al trote cochinero,nosotros controlando el balón con menos peligro que yo en luz de gas,la defensa de v… https://t.co/m5N0fJ4Bxk",7,Sat Apr 30 15:10:20 +0000 2022,[]
1299,MariaAn12265145,"RT @hectorfarcia: Oye que nadie le dice que la pase rápido que vienen dos por detrás como hienas

Es que ni siquiera están mirando

#RCDE",0,Sat Apr 30 15:10:15 +0000 2022,['hectorfarcia']
1300,hectorfarcia,"El año que viene, si sigue Vicente Moreno, va a ser igual que este 

Gracias por los servicios prestados pero tanto… https://t.co/osZ4j1hdE0",56,Sat Apr 30 15:10:09 +0000 2022,[]
1301,oscarasen,Siempre participando de las fiestas del rival. Que triste #rcde,0,Sat Apr 30 15:10:08 +0000 2022,[]
1302,eletaniasgabino,"Jugando al trote cochinero, sin profundidad y con fragilidad defensiva, un lustro de estos saldrá bien, ya lo verás!
#rcde",24,Sat Apr 30 15:10:06 +0000 2022,[]
1303,adri87g,Hoy no toca pitar este penalty… Será por el color de la camiseta? Cada vez es más lamentable el arbitraje español…… https://t.co/bx6yaCixB7,0,Sat Apr 30 15:10:06 +0000 2022,[]
1304,GeorgiPerico,"Ahora en serio, quien pensara q el #rcde podía hacer algo contra el Alevin c del Madrid no se en q coño mundo vive",1,Sat Apr 30 15:10:03 +0000 2022,[]
1305,alcalaino83,"Esta pasividad de la defensa contra el Osasuna debería estar prohibida, que se está jugando mucho, a ver si enteran #rcde",2,Sat Apr 30 15:10:00 +0000 2022,[]
1306,realcatsp,En los dos goles queda retratadisimo Sergi Gómez #rcde,0,Sat Apr 30 15:09:54 +0000 2022,[]
1307,tehubriego,"#rcde al Real Madrid y a su afición les vale el empate, más aún contra el Espanyol. Pues ni aún así éste equipo es… https://t.co/dehY3YAM1D",0,Sat Apr 30 15:09:48 +0000 2022,[]
1308,Legnazemog91,@nacho_rcde Resumen de la temporada sintetizada en esta primera parte. Muy mal todo. #rcde,1,Sat Apr 30 15:09:47 +0000 2022,['nacho_rcde']
1309,danimonti77,"Tenemos la suerte, que hay jugadores como Diego López, Melendo, Dídac, cedidos, acaban contratos. Seremos tan subno… https://t.co/JyGA2mjExA",13,Sat Apr 30 15:09:47 +0000 2022,[]
1310,nacho_rcde,"Ya nunca sabes lo que son manos.... 
No estaba separada del cuerpo?
#rcde",21,Sat Apr 30 15:09:44 +0000 2022,[]
1311,radiomarcabcn,"RT @pericos_marca: ⚽ El Espanyol se lo pone fácil al Madrid. 

DESCANSO 2-0 #RCDE #RealMadridEspanyol https://t.co/nKskLkl5tp",0,Sat Apr 30 15:09:34 +0000 2022,['pericos_marca']
1312,tonipresido,"RT @Pol_Garcia8: Encima, tendremos los huevos de quejarnos y decir cuando Cadiz y Levante, ganen al Madrid, ""es que el Madrid no se jugaba…",0,Sat Apr 30 15:09:33 +0000 2022,['Pol_Garcia8']
1313,MpgPegu1,"#RCDE Nada mas, Rufete y V. Moreno fuera de una puta vez; falta un punto para la permanencia quedan 4 partidos mas,… https://t.co/pm09TeW9x0",0,Sat Apr 30 15:09:29 +0000 2022,[]
1314,coro_leu,#RCDE es una vergüenza que no nos piten penalty a favor en esa jugada. Haced algo. Es la misma que la del Atlético.… https://t.co/XfK1bnkYzi,2,Sat Apr 30 15:09:27 +0000 2022,[]
1315,jmolivan,"RT @pericos_marca: 🚨 ¡Sigue la transmisión más perica del #RealMadridEspanyol!

👉 https://t.co/LAyMoJhT7e

🎙️ @jmolivan @EblanES4 @Tony0ter…",0,Sat Apr 30 15:09:26 +0000 2022,"['pericos_marca', 'jmolivan', 'EblanES4']"
1316,emigbu,Ojalá picásemos mínimamente como la imagen #rcde https://t.co/xYUaKDA2qg,1,Sat Apr 30 15:09:23 +0000 2022,[]
1317,Jorge18994756,Pa biscotto el que cuelga de mi escrotto...😂😂😂#RCDE Que pena damos....,2,Sat Apr 30 15:09:14 +0000 2022,[]
1318,TzsToni,"Poco ambición, poco amor al club #rcde",3,Sat Apr 30 15:08:50 +0000 2022,[]
1319,tonipresido,"RT @SantiDomGa: Añade 3, córner en el 47:55 y no lo dejan. Y claro, eso no es penalti… #rcde",0,Sat Apr 30 15:08:49 +0000 2022,['SantiDomGa']
1320,oscarriutort,Madrid con un 11 lleno de suplentes y a medio gas nos ha metido dos sin jugar a nada y un palo que podía ser un 3-0… https://t.co/wZZR249Vvo,8,Sat Apr 30 15:08:47 +0000 2022,[]
1321,royo_sergi,Que vergüenza. Una jornada más. #rcde,3,Sat Apr 30 15:08:42 +0000 2022,[]
1322,tonipresido,"RT @McFoonzo: Vaya, vaya. Hoy el VAR decide que, la misma jugada de RDT contra el At. Madrid en el penalti, hoy no lo es 🤔
#RCDE",0,Sat Apr 30 15:08:37 +0000 2022,['McFoonzo']
1323,Javi85785358,@deharojavier61 5 días con la murga del biacotto. Nuestros jugadores no están ni para viscottos ni para aguantarse… https://t.co/v7rkYQYbDs,1,Sat Apr 30 15:08:36 +0000 2022,['deharojavier61']
1324,tonipresido,"RT @uriguri21: Esa mano si es favor de Madrid, Atletico y Barça es penalti. Y eso todo el mundo lo sabe #RCDE",0,Sat Apr 30 15:08:30 +0000 2022,['uriguri21']
1325,thelastsanglier,VERGUENZA. #rcde @RCDEspanyol,3,Sat Apr 30 15:08:26 +0000 2022,['RCDEspanyol']
1326,dirkb09,"RT @McFoonzo: Vaya, vaya. Hoy el VAR decide que, la misma jugada de RDT contra el At. Madrid en el penalti, hoy no lo es 🤔
#RCDE",0,Sat Apr 30 15:08:24 +0000 2022,['McFoonzo']
1327,Julianhurtado1,"@RCDEspanyol Profundamente avergonzado del ""espectáculo"" ofrecido en esta primera mitad. #rcde",2,Sat Apr 30 15:08:21 +0000 2022,['RCDEspanyol']
1328,polluelduck,RT @danimonti77: No se hizo limpia y aún seguimos con el 80% de los bastardos que nos bajaron a segunda con el peor registro de la historia…,0,Sat Apr 30 15:08:19 +0000 2022,['danimonti77']
1329,oscarasen,"Yangel, Loren, Vilhena, todos en un mismo paquete y patada en el cul #rcde",2,Sat Apr 30 15:08:18 +0000 2022,[]
1330,edumonros9,"Vicente vete a tomar por culo.
#RCDE",0,Sat Apr 30 15:08:13 +0000 2022,[]
1331,rec_run,"RT @McFoonzo: Vaya, vaya. Hoy el VAR decide que, la misma jugada de RDT contra el At. Madrid en el penalti, hoy no lo es 🤔
#RCDE",0,Sat Apr 30 15:08:10 +0000 2022,['McFoonzo']
1332,nacho_rcde,"No hay manera... fuera de casa nunca funciona el #rcde 2-0
😟",6,Sat Apr 30 15:08:03 +0000 2022,[]
1333,uriguri21,"Esa mano si es favor de Madrid, Atletico y Barça es penalti. Y eso todo el mundo lo sabe #RCDE",1,Sat Apr 30 15:07:59 +0000 2022,[]
1334,polluelduck,A este ritmo podrían haber puesto a Gordillo y Santillana y palmábamos igual. Que vergüenza de equipo #rcde,4,Sat Apr 30 15:07:55 +0000 2022,[]
1335,McFoonzo,"Vaya, vaya. Hoy el VAR decide que, la misma jugada de RDT contra el At. Madrid en el penalti, hoy no lo es 🤔
#RCDE",0,Sat Apr 30 15:07:53 +0000 2022,[]
1336,MaCollell,RT @Souvlaki23: Ya podía Puado presionar en el campo igual que lo hizo para su subida de sueldo... #RCDE,0,Sat Apr 30 15:07:49 +0000 2022,['Souvlaki23']
1337,aquipericos,Eso en Wanda fue penalti #RCDE,3,Sat Apr 30 15:07:47 +0000 2022,[]
1338,lauragallartt,pues si era penal eh #rcde,0,Sat Apr 30 15:07:42 +0000 2022,[]
1339,SantiDomGa,"Añade 3, córner en el 47:55 y no lo dejan. Y claro, eso no es penalti… #rcde",2,Sat Apr 30 15:07:39 +0000 2022,[]
1340,evillainx,Esa mano ya la hubiesen pitado si fuese en contra pero es que ni ganas de quejarme tengo #rcde,0,Sat Apr 30 15:07:29 +0000 2022,[]
1341,pericos_marca,"⚽ El Espanyol se lo pone fácil al Madrid. 

DESCANSO 2-0 #RCDE #RealMadridEspanyol https://t.co/nKskLkl5tp",1,Sat Apr 30 15:07:20 +0000 2022,[]
1342,marcel21_RCDE,"No es penalti, que ha sido en el área del Madrid. #rcde",0,Sat Apr 30 15:07:18 +0000 2022,[]
1343,Souvlaki23,Ya podía Puado presionar en el campo igual que lo hizo para su subida de sueldo... #RCDE,155,Sat Apr 30 15:07:01 +0000 2022,[]
1344,Pol_Garcia8,"Encima, tendremos los huevos de quejarnos y decir cuando Cadiz y Levante, ganen al Madrid, ""es que el Madrid no se… https://t.co/WoQYhsOX0X",0,Sat Apr 30 15:06:55 +0000 2022,[]
1345,21toni21,"Jugar mejor y irse al descanso perdiendo 2-0, cosas del #RCDE",3,Sat Apr 30 15:06:52 +0000 2022,[]
1346,SweetLu10,¿Quién centra mejor? #rcde,3,Sat Apr 30 15:06:28 +0000 2022,[]
1347,maxrojasp21,"Es la primera vez en toda mi vida que apago la tele antes de que acabe un partido del Espanyol, pero es que no agua… https://t.co/hY7KPXsuVH",2,Sat Apr 30 15:06:23 +0000 2022,[]
1348,mirircde,Que alguien le diga a Yangel que está jugando un partido y no está en el Tour del Bernabéu #rcde,3,Sat Apr 30 15:06:21 +0000 2022,[]
1349,dsanchezliria,Que vuelvan en autocar y por un día se sientan como uno de nuestros aficionados. Vergüenza #RCDE,5,Sat Apr 30 15:06:16 +0000 2022,[]
1350,betting4adream,No pienso perder un minuto más de mi vida mientras Vicente Moreno dirija a este equipo. #rcde,3,Sat Apr 30 15:06:16 +0000 2022,[]
1351,Alex95Lopez,Que vergüenza de entrenador y de jugadores #rcde,9,Sat Apr 30 15:05:52 +0000 2022,[]
1352,rcdeperico81,"Cada finde que jugamos fuera me organizo para estar en casa y ver al @RCDEspanyol por la TV y no aprendo, eh? #rcde",13,Sat Apr 30 15:05:50 +0000 2022,['RCDEspanyol']
1353,danimonti77,No se hizo limpia y aún seguimos con el 80% de los bastardos que nos bajaron a segunda con el peor registro de la h… https://t.co/ToVaMitJwx,70,Sat Apr 30 15:05:49 +0000 2022,[]
1354,futbolerorubi,"Rufete no puede Renovar esto es una verguenza, gran parte es su culpa #RCDE",1,Sat Apr 30 15:05:47 +0000 2022,[]
1355,jordiserral,RT @Chackson5: El partido del Espanyol es igual de tétrico que la temporada de Yangel Herrera. No sólo no ha dado el salto de calidad que p…,0,Sat Apr 30 15:05:34 +0000 2022,['Chackson5']
1356,realcatsp,"Herrera muy mal, parece que no vaya con el nada #rcde",1,Sat Apr 30 15:05:24 +0000 2022,[]
1357,RaulMonje11,"@almu3810 No estaremos en la pelea final porqué hay algunos peores que el #RCDE, pero no es normal que con el gasto… https://t.co/ncM88NcfZ9",2,Sat Apr 30 15:05:16 +0000 2022,['almu3810']
1358,diexpo,Vicente Moreno 14 puntos de 108 como visitante en primera división. Por favor @RCDEspanyol sacad a semejante inútil… https://t.co/oHG4XZ1rqg,196,Sat Apr 30 15:05:15 +0000 2022,['RCDEspanyol']
1359,CatalunyaPerica,Al partido contra el Osasuna no tendría que ir ni el tato… #RCDE,2,Sat Apr 30 15:05:13 +0000 2022,[]
1360,aquipericos,Que manera de poner el culo #RCDE,1,Sat Apr 30 15:05:09 +0000 2022,[]
1361,davidsegura43,"RT @Marcostomash: Que poca dignidad tienen muchos jugadores del #RCDE.
Y en el palco se conforman con semejante mierda... Hasta los huevos…",0,Sat Apr 30 15:05:01 +0000 2022,['Marcostomash']
1362,Pericosdelsur,"El #RCDE, de vacaciones desde hace ya algún tiempo, deja en manos de los rivales el certificar la permanencia. 

El… https://t.co/jXMkjtxMUb",4,Sat Apr 30 15:05:01 +0000 2022,[]
1363,RoberEsp,El partido del #RCDE es una VERGÜENZA. Patético y lamentable...damos pena...Gracias por JODER a un club histórico.… https://t.co/VrCkspXosI,8,Sat Apr 30 15:04:46 +0000 2022,[]
1364,monolitochen,Somos un meme de equipo y de institución. #rcde,2,Sat Apr 30 15:04:37 +0000 2022,[]
1365,jordiserral,RT @Futbolyrcde: Los dos goles culpa de Yangel. Es así. #RCDE,0,Sat Apr 30 15:04:16 +0000 2022,['Futbolyrcde']
1366,haterboy8,S O M O S UN C H I S T E #RCDE,18,Sat Apr 30 15:04:10 +0000 2022,[]
1367,alcalaino83,"Y no es lo malo un ridículo más del equipo, lo peor es que aún el @RCDEspanyol no esta salvado. Pero debe ser que e… https://t.co/dNbI5fogPE",2,Sat Apr 30 15:04:08 +0000 2022,['RCDEspanyol']
1368,Marcostomash,"Que poca dignidad tienen muchos jugadores del #RCDE.
Y en el palco se conforman con semejante mierda... Hasta los huevos es poco",48,Sat Apr 30 15:03:51 +0000 2022,[]
1369,Crisbb96,"Lo mal que estoy y lo poco que me quejo.

Si és que aquesta vida és un malson. #rcde",0,Sat Apr 30 15:03:50 +0000 2022,[]
1370,Chackson5,El partido del Espanyol es igual de tétrico que la temporada de Yangel Herrera. No sólo no ha dado el salto de cali… https://t.co/QjvDYbdkif,2,Sat Apr 30 15:03:43 +0000 2022,[]
1371,Elazotecule1,"Yangel, Aleix Vidal, sergi Gómez,.. Y rufete sigue ahí, tan pancho #rcde",2,Sat Apr 30 15:03:42 +0000 2022,[]
1372,ireponce,"Que hartazgo, dios mio… 😭 #rcde",2,Sat Apr 30 15:03:39 +0000 2022,[]
1373,bielch05,"Se tiene que decir y punto, le acabamos de regalar laliga al Madrid que asco de jugadores ninguno hace una mierda,… https://t.co/hj8VnGScGo",1,Sat Apr 30 15:03:37 +0000 2022,[]
1374,Miguel21rcd,"Que se acabe la temporada, somos unas madres y con los suplentes. Que poca sangre #rcde",1,Sat Apr 30 15:03:36 +0000 2022,[]
1375,vasdespistat,Yangel Herrera saliendo retratado en los 2 goles. Actitud cero. No debe jugar más con el #rcde,5,Sat Apr 30 15:03:28 +0000 2022,[]
1376,ED_LTD_RCDE,Una vez pasa el @RCDEspanyol de 3/4 de campo se quedan sin ideas. A partir de ahí solo queda esperar una genialidad… https://t.co/cf6XKR2lHu,2,Sat Apr 30 15:03:18 +0000 2022,['RCDEspanyol']
1377,espanol_albert,"El segundo gol es un claro ejemplo del, ""estoy cedido y me la suda que pasará con este equipo el año que viene... ""… https://t.co/Z85ahfTf5U",4,Sat Apr 30 15:03:15 +0000 2022,[]
1378,oscarriutort,"Lo dicho, otra llegada y gol. Perdida en salida, la defensa inexistente y Diego intenta adivinar y se equivoca #RCDE https://t.co/uRQTbWSn7m",0,Sat Apr 30 15:03:15 +0000 2022,[]
1379,pericocritico,"Lo de los comentaristas de @MovistarPlus no tiene nombre #RealMadridEspanyol , un poco de parcialidad por favor… https://t.co/YukfKrejm5",1,Sat Apr 30 15:03:13 +0000 2022,['MovistarPlus']
1380,lacontra_dep,43' Doblete de Rodrygo. Error en la salida de balón del Espanyol y el Real Madrid pone el 2-0 #rcde #RealMadridEspanyol,0,Sat Apr 30 15:03:09 +0000 2022,[]
1381,que_hablo,Yangel Herrera debería ser suplente de hace ya muchos partidos. Perder pelotas y no correr. El 2-0 culpa suya. Que… https://t.co/MYThgHzW64,0,Sat Apr 30 15:03:09 +0000 2022,[]
1382,Javi85785358,Incapaces de hacer bada con un equipo de hipersuplentes. Luego nos calentamos toda la semana ....fuego con todo. @francescviapol #rcde,0,Sat Apr 30 15:03:05 +0000 2022,['francescviapol']
1383,xavidifranco77,"Vete a tomar por saco. Yangel. Vaya 2 regalos. #rcde
Sois una banda.",4,Sat Apr 30 15:03:03 +0000 2022,[]
1384,Mister_Ups_,Vicente Moreno ya está pidiendo la camiseta de Benzemá? #RCDE,4,Sat Apr 30 15:03:03 +0000 2022,[]
1385,freskoedu,"Mi, tú, nuestro #RCDE 

Limpieza absoluta",4,Sat Apr 30 15:02:50 +0000 2022,[]
1386,Montigala1,"#rcde Urgente :Herrera  a la puta calle
Los dos goles por culpa suya",1,Sat Apr 30 15:02:50 +0000 2022,[]
1387,rcdeperico81,"Pues nada, jugando y perdiendo como siempre fuera de casa. Contra el Campeón de Liga no iba a ser menos @RCDEspanyol #rcde",3,Sat Apr 30 15:02:49 +0000 2022,['RCDEspanyol']
1388,AlbertoBRuiz1,No hay biscotto y empate que valga. La defensa del Espanyol ausente en el día de hoy. Doblete de Rodrygo al descans… https://t.co/PHt9jwL9dI,1,Sat Apr 30 15:02:33 +0000 2022,[]
1389,Souvlaki23,Yangel es un bluff. No solo por el partido de hoy. #RCDE,24,Sat Apr 30 15:02:29 +0000 2022,[]
1390,elsenyordelpuro,Pedazo de falta #rcde,1,Sat Apr 30 15:02:25 +0000 2022,[]
1391,Futbolyrcde,Los dos goles culpa de Yangel. Es así. #RCDE,7,Sat Apr 30 15:02:21 +0000 2022,[]
1392,Javi85785358,Vamos a bajar y lo sabéis. #rcde @francescviapol,0,Sat Apr 30 15:02:20 +0000 2022,['francescviapol']
1393,Mister_Ups_,Entre Yangel y los veteranos culés vaya partidito nos estan dando… #RCDE,4,Sat Apr 30 15:02:16 +0000 2022,[]
1394,pericodemollet,"Yangel va para la Cibeles fijo, va con ellos #rcde",3,Sat Apr 30 15:02:15 +0000 2022,[]
1395,rec_run,El Madrí C nos va a meter una furgoneta de goles. Menuda defensa. #RCDE,4,Sat Apr 30 15:02:07 +0000 2022,[]
1396,RaulMonje11,"Sergi Gómez, claramente señalado en los dos goles... Vaya jornadas lleva. Para mí, no debería seguir el año que viene. 0 solidez. 
#RCDE",7,Sat Apr 30 15:02:06 +0000 2022,[]
1397,cutmyyblood,que vergüenza damos #RCDE,0,Sat Apr 30 15:02:05 +0000 2022,[]
1398,nacho_rcde,"2-0 blandoooooos en defensa. 😡
#rcde",13,Sat Apr 30 15:02:02 +0000 2022,[]
1399,mmarc23,Vaya drama de equipo… Nos vemos en Agosto… si eso #rcde,2,Sat Apr 30 15:02:02 +0000 2022,[]
1400,jordiserral,Y otra de Yangel... xD pero twittearrmos sobre otros! #RCDE,0,Sat Apr 30 15:02:00 +0000 2022,[]
1401,proespanyol,Vaya madres somos... #RCDE,0,Sat Apr 30 15:02:00 +0000 2022,[]
1402,hectorfarcia,"Oye que nadie le dice que la pase rápido que vienen dos por detrás como hienas

Es que ni siquiera están mirando

#RCDE",2,Sat Apr 30 15:01:55 +0000 2022,[]
1403,maxrojasp21,"Yangel, quédate en Manchester. #rcde",1,Sat Apr 30 15:01:55 +0000 2022,[]
1404,betting4adream,Uno que se va a currar... Vicente OUT. #rcde,0,Sat Apr 30 15:01:34 +0000 2022,[]
1405,izquierdoxavie1,Vaya partidito de Herrera  #RCDE,1,Sat Apr 30 15:01:32 +0000 2022,[]
1406,Aleex_pat,Procedo a apagar la tele #rcde,0,Sat Apr 30 15:01:29 +0000 2022,[]
1407,RCDEspanyol,"43' | 2-0 | Gol del @realmadrid. 

#RCDE | #RealMadridEspanyol",44,Sat Apr 30 15:01:16 +0000 2022,['realmadrid']
1408,ssanzad,"El dia que Melendo sea vertical de verdad igual servirá para Primera, mucha conducción,zero ante puerta #rcde",1,Sat Apr 30 15:01:15 +0000 2022,[]
1409,alexvicob,El segundo… Menudo equipito tenemos. #RCDE,0,Sat Apr 30 15:01:14 +0000 2022,[]
